epoch phase free0_mb o5 o6 o7 o8 o9 o10 d_pgscan_kswapd d_pgsteal_kswapd d_pgsteal_file d_refault_file d_compact_stall kswapd0_jiffies oom_kill d_pswpout d_pgsteal_direct d_pgscan_direct file_pages_mb
1789572370 C2 15010 30280 27744 395 0 0 0 0 0 0 455 0 99244 23 0 0 0 3984
1789572371 C2 15010 30280 27744 395 0 0 0 0 0 0 425 0 99244 23 0 0 0 3985
1789572372 C2 15009 30280 27744 395 0 0 0 0 0 0 450 0 99244 23 0 0 0 3987
1789572373 C2 15010 30280 27744 395 0 0 0 0 0 0 419 0 99244 23 0 0 0 3989
1789572374 C2 15015 30280 27744 395 0 0 0 0 0 0 415 0 99244 23 0 0 0 3991
1789572375 C2 15015 30280 27744 395 0 0 0 0 0 0 456 0 99244 23 0 0 0 3992
1789572377 C2 15015 30280 27744 395 0 0 0 0 0 0 417 0 99244 23 0 0 0 3994
1789572378 C2 15014 30280 27744 395 0 0 0 0 0 0 418 0 99244 23 0 0 0 3996
1789572379 C2 15009 30280 27744 395 0 0 0 0 0 0 470 0 99244 23 0 0 0 3997
1789572380 C2 15010 30280 27744 395 0 0 0 0 0 0 414 0 99244 23 0 0 0 3999
1789572381 C2 15011 30280 27744 395 0 0 0 0 0 0 421 0 99244 23 0 0 0 4001
1789572382 C2 15010 30280 27744 395 0 0 0 0 0 0 412 0 99244 23 0 0 0 4002
1789572383 C2 15010 30280 27744 395 0 0 0 0 0 0 410 0 99244 23 0 0 0 4004
1789572384 C2 15000 30280 27744 395 0 0 0 0 0 0 407 0 99244 23 0 0 0 4005
1789572386 C2 15004 30280 27744 395 0 0 0 0 0 0 432 0 99244 23 0 0 0 4007
1789572387 C2 15004 30280 27744 395 0 0 0 0 0 0 399 0 99244 23 0 0 0 4009
1789572388 C2 15003 30280 27744 395 0 0 0 0 0 0 422 0 99244 23 0 0 0 4010
1789572389 C2 15003 30280 27744 395 0 0 0 0 0 0 422 0 99244 23 0 0 0 4012
1789572390 C2 14999 30280 27744 395 0 0 0 0 0 0 448 0 99244 23 0 0 0 4014
1789572391 C2 14998 30280 27744 395 0 0 0 0 0 0 391 0 99244 23 0 0 0 4015
1789572392 C2 14999 30280 27744 395 0 0 0 0 0 0 433 0 99244 23 0 0 0 4017
1789572394 C2 14996 30280 27744 395 0 0 0 0 0 0 437 0 99244 23 0 0 0 4019
1789572395 C2 14989 30280 27744 395 0 0 0 0 0 0 430 0 99244 23 0 0 0 4020
1789572396 C2 14989 30276 27744 395 0 0 0 0 0 0 416 0 99244 23 0 0 0 4022
1789572397 C2 14986 30275 27744 395 0 0 0 0 0 0 439 0 99244 23 0 0 0 4024
1789572398 C2 14983 30274 27744 395 0 0 0 0 0 0 404 0 99244 23 0 0 0 4025
1789572399 C2 14978 30272 27744 395 0 0 0 0 0 0 403 0 99244 23 0 0 0 4027
1789572400 C2 14977 30270 27744 395 0 0 0 0 0 0 414 0 99244 23 0 0 0 4029
1789572401 C2 14976 30269 27744 395 0 0 0 0 0 0 427 0 99244 23 0 0 0 4030
1789572403 C2 14976 30267 27744 395 0 0 0 0 0 0 442 0 99244 23 0 0 0 4032
1789572404 C2 14977 30267 27744 395 0 0 0 0 0 0 403 0 99244 23 0 0 0 4033
1789572405 C2 14980 30264 27744 395 0 0 0 0 0 0 470 0 99244 23 0 0 0 4035
1789572406 C2 14972 30262 27744 395 0 0 0 0 0 0 450 0 99244 23 0 0 0 4037
1789572407 C2 14974 30261 27744 395 0 0 0 0 0 0 464 0 99244 23 0 0 0 4039
